Date,Player Name,Minutes Played,Goal Scored,Assisted Goal,In Winning Team,Game Type,Got Injured,Opponent Name,Team Score,Opponent Score
03/07/2024,Sam Baker,36,False,False,False,Drill,False,N/A,0,0
03/09/2024,Diana Prince,39,False,False,False,Drill,False,N/A,0,0
03/09/2024,Karen Green,52,False,False,False,Drill,False,N/A,0,0
03/09/2024,Victor Stone,23,False,False,False,Drill,False,N/A,0,0
03/09/2024,Charlie Brown,27,False,False,False,Drill,False,N/A,0,0
03/09/2024,Sam Baker,45,False,False,False,Drill,False,N/A,0,0
03/09/2024,Bob Johnson,24,False,False,False,Drill,False,N/A,0,0
03/09/2024,Eve Adams,21,False,False,False,Drill,False,N/A,0,0
03/09/2024,Zoe Adams,55,False,False,False,Drill,False,N/A,0,0
03/09/2024,Quinn Hill,29,False,False,False,Drill,False,N/A,0,0
03/09/2024,Ursula Vance,21,False,False,False,Drill,False,N/A,0,0
03/09/2024,Olivia Scott,50,False,False,False,Drill,False,N/A,0,0
03/09/2024,Grace Lee,31,False,False,False,Drill,False,N/A,0,0
03/12/2024,Grace Lee,55,False,False,False,Normal Game,False,Weingarten,0,5
03/12/2024,Sam Baker,62,False,False,False,Normal Game,False,Weingarten,0,5
03/12/2024,Peter Young,88,False,False,False,Normal Game,False,Weingarten,0,5
03/12/2024,Rachel Ward,66,False,False,False,Normal Game,False,Weingarten,0,5
03/12/2024,Victor Stone,66,False,False,False,Normal Game,False,Weingarten,0,5
03/12/2024,Diana Prince,59,False,False,False,Normal Game,False,Weingarten,0,5
03/12/2024,Ursula Vance,90,False,False,False,Normal Game,False,Weingarten,0,5
03/12/2024,Quinn Hill,77,False,False,False,Normal Game,False,Weingarten,0,5
03/12/2024,Ivy King,77,False,False,False,Normal Game,False,Weingarten,0,5
03/12/2024,Bob Johnson,68,False,False,False,Normal Game,False,Weingarten,0,5
03/12/2024,Yara Singh,83,False,False,False,Normal Game,False,Weingarten,0,5
03/12/2024,Jack Wilson,75,True,False,True,Normal Game,False,Weingarten,0,5
03/12/2024,Charlie Brown,54,True,False,True,Normal Game,False,Weingarten,0,5
03/12/2024,Tina Moore,80,False,False,True,Normal Game,False,Weingarten,0,5
03/12/2024,Noah Lewis,85,False,True,True,Normal Game,False,Weingarten,0,5
03/12/2024,Karen Green,65,True,False,True,Normal Game,False,Weingarten,0,5
03/12/2024,Frank White,72,False,False,True,Normal Game,False,Weingarten,0,5
03/12/2024,Liam Hall,63,False,False,True,Normal Game,False,Weingarten,0,5
03/12/2024,Harry Davis,85,False,False,True,Normal Game,False,Weingarten,0,5
03/12/2024,Olivia Scott,80,False,False,True,Normal Game,False,Weingarten,0,5
03/12/2024,Zoe Adams,49,False,False,True,Normal Game,False,Weingarten,0,5
03/14/2024,Eve Adams,73,False,False,False,Normal Game,False,Weingarten,0,4
03/14/2024,Jack Wilson,53,False,False,False,Normal Game,False,Weingarten,0,4
03/14/2024,Tina Moore,74,False,False,False,Normal Game,False,Weingarten,0,4
03/14/2024,Ivy King,45,False,False,False,Normal Game,False,Weingarten,0,4
03/14/2024,Charlie Brown,70,False,False,False,Normal Game,False,Weingarten,0,4
03/14/2024,Ursula Vance,66,False,False,False,Normal Game,False,Weingarten,0,4
03/14/2024,Sam Baker,45,False,False,False,Normal Game,False,Weingarten,0,4
03/14/2024,Grace Lee,48,False,False,False,Normal Game,False,Weingarten,0,4
03/14/2024,Yara Singh,87,False,False,False,Normal Game,False,Weingarten,0,4
03/14/2024,Alice Smith,83,False,False,True,Normal Game,False,Weingarten,0,4
03/14/2024,Karen Green,85,False,False,True,Normal Game,False,Weingarten,0,4
03/14/2024,Peter Young,49,True,False,True,Normal Game,False,Weingarten,0,4
03/14/2024,Bob Johnson,80,True,False,True,Normal Game,False,Weingarten,0,4
03/14/2024,Diana Prince,77,True,False,True,Normal Game,False,Weingarten,0,4
03/14/2024,Harry Davis,58,False,False,True,Normal Game,False,Weingarten,0,4
03/14/2024,Rachel Ward,64,False,False,True,Normal Game,False,Weingarten,0,4
03/14/2024,Zoe Adams,54,False,False,True,Normal Game,False,Weingarten,0,4
03/15/2024,Tina Moore,30,False,False,False,Drill,False,N/A,0,0
03/15/2024,Yara Singh,36,False,False,False,Drill,False,N/A,0,0
03/15/2024,Ursula Vance,48,False,False,False,Drill,False,N/A,0,0
03/15/2024,Olivia Scott,29,False,False,False,Drill,False,N/A,0,0
03/15/2024,Karen Green,35,False,False,False,Drill,False,N/A,0,0
03/15/2024,Alice Smith,54,False,False,False,Drill,False,N/A,0,0
03/15/2024,Frank White,31,False,False,False,Drill,False,N/A,0,0
03/15/2024,Bob Johnson,59,False,False,False,Drill,False,N/A,0,0
03/15/2024,Rachel Ward,22,False,False,False,Drill,False,N/A,0,0
03/15/2024,Mia Clark,56,False,False,False,Drill,False,N/A,0,0
03/15/2024,Harry Davis,49,False,False,False,Drill,False,N/A,0,0
03/15/2024,Zoe Adams,21,False,False,False,Drill,False,N/A,0,0
03/15/2024,Quinn Hill,28,False,False,False,Drill,False,N/A,0,0
03/15/2024,Charlie Brown,22,False,False,False,Drill,True,N/A,0,0
03/16/2024,Mia Clark,85,True,False,False,Normal Game,False,Weingarten,2,2
03/16/2024,Diana Prince,66,False,False,False,Normal Game,False,Weingarten,2,2
03/16/2024,Bob Johnson,85,False,False,False,Normal Game,False,Weingarten,2,2
03/16/2024,Frank White,62,True,False,False,Normal Game,False,Weingarten,2,2
03/16/2024,Zoe Adams,51,False,False,False,Normal Game,False,Weingarten,2,2
03/16/2024,Victor Stone,87,False,False,False,Normal Game,False,Weingarten,2,2
03/16/2024,Noah Lewis,63,True,True,False,Normal Game,False,Weingarten,2,2
03/16/2024,Rachel Ward,50,False,True,False,Normal Game,False,Weingarten,2,2
03/16/2024,Grace Lee,72,False,False,False,Normal Game,False,Weingarten,2,2
03/16/2024,Ursula Vance,76,False,False,False,Normal Game,True,Weingarten,2,2
03/16/2024,Yara Singh,50,False,False,False,Normal Game,False,Weingarten,2,2
03/17/2024,Jack Wilson,56,True,False,True,Normal Game,False,Weingarten,3,0
03/17/2024,Frank White,86,False,False,True,Normal Game,False,Weingarten,3,0
03/17/2024,Rachel Ward,69,True,False,True,Normal Game,False,Weingarten,3,0
03/17/2024,Charlie Brown,80,False,False,True,Normal Game,False,Weingarten,3,0
03/17/2024,Bob Johnson,71,False,False,True,Normal Game,False,Weingarten,3,0
03/17/2024,Grace Lee,50,False,False,True,Normal Game,False,Weingarten,3,0
03/17/2024,Olivia Scott,52,False,False,True,Normal Game,False,Weingarten,3,0
03/17/2024,Zoe Adams,83,False,False,True,Normal Game,False,Weingarten,3,0
03/17/2024,Harry Davis,65,False,False,False,Normal Game,False,Weingarten,3,0
03/17/2024,Ivy King,84,False,False,False,Normal Game,False,Weingarten,3,0
03/17/2024,Ursula Vance,81,False,False,False,Normal Game,False,Weingarten,3,0
03/17/2024,Mia Clark,55,False,False,False,Normal Game,False,Weingarten,3,0
03/17/2024,Peter Young,85,False,False,False,Normal Game,False,Weingarten,3,0
03/17/2024,Eve Adams,65,False,False,False,Normal Game,False,Weingarten,3,0
03/17/2024,Tina Moore,87,False,False,False,Normal Game,False,Weingarten,3,0
03/17/2024,Liam Hall,56,False,False,False,Normal Game,False,Weingarten,3,0
03/17/2024,Yara Singh,57,False,False,False,Normal Game,False,Weingarten,3,0
03/18/2024,Yara Singh,52,False,False,False,Drill,False,N/A,0,0
03/18/2024,Noah Lewis,47,False,False,False,Drill,False,N/A,0,0
03/18/2024,Victor Stone,48,False,False,False,Drill,False,N/A,0,0
03/18/2024,Eve Adams,46,False,False,False,Drill,False,N/A,0,0
03/18/2024,Sam Baker,59,False,False,False,Drill,False,N/A,0,0
03/18/2024,Ivy King,20,False,False,False,Drill,False,N/A,0,0
03/18/2024,Charlie Brown,52,False,False,False,Drill,False,N/A,0,0
03/18/2024,Harry Davis,60,False,False,False,Drill,False,N/A,0,0
03/18/2024,Diana Prince,60,False,False,False,Drill,False,N/A,0,0
03/18/2024,Alice Smith,56,False,False,False,Drill,False,N/A,0,0
03/18/2024,Jack Wilson,25,False,False,False,Drill,False,N/A,0,0
03/19/2024,Olivia Scott,50,False,False,False,Drill,False,N/A,0,0
03/19/2024,Bob Johnson,53,False,False,False,Drill,False,N/A,0,0
03/19/2024,Jack Wilson,52,False,False,False,Drill,False,N/A,0,0
03/19/2024,Quinn Hill,53,False,False,False,Drill,False,N/A,0,0
03/19/2024,Noah Lewis,27,False,False,False,Drill,False,N/A,0,0
03/19/2024,Frank White,39,False,False,False,Drill,False,N/A,0,0
03/19/2024,Alice Smith,24,False,False,False,Drill,False,N/A,0,0
03/19/2024,Victor Stone,56,False,False,False,Drill,False,N/A,0,0
03/19/2024,Liam Hall,32,False,False,False,Drill,False,N/A,0,0
03/19/2024,Harry Davis,28,False,False,False,Drill,False,N/A,0,0
03/19/2024,Sam Baker,28,False,False,False,Drill,False,N/A,0,0
03/19/2024,Eve Adams,55,False,False,False,Drill,False,N/A,0,0
03/19/2024,Tina Moore,20,False,False,False,Drill,False,N/A,0,0
03/19/2024,Yara Singh,40,False,False,False,Drill,False,N/A,0,0
03/19/2024,Diana Prince,41,False,False,False,Drill,False,N/A,0,0
03/19/2024,Ivy King,41,False,False,False,Drill,False,N/A,0,0
03/19/2024,Zoe Adams,45,False,False,False,Drill,False,N/A,0,0
03/19/2024,Peter Young,59,False,False,False,Drill,False,N/A,0,0
03/21/2024,Jack Wilson,39,False,False,False,Drill,False,N/A,0,0
03/21/2024,Grace Lee,47,False,False,False,Drill,True,N/A,0,0
03/21/2024,Eve Adams,27,False,False,False,Drill,False,N/A,0,0
03/21/2024,Ursula Vance,56,False,False,False,Drill,False,N/A,0,0
03/21/2024,Quinn Hill,57,False,False,False,Drill,True,N/A,0,0
03/21/2024,Ivy King,47,False,False,False,Drill,False,N/A,0,0
03/21/2024,Rachel Ward,34,False,False,False,Drill,False,N/A,0,0
03/21/2024,Frank White,42,False,False,False,Drill,False,N/A,0,0
03/21/2024,Tina Moore,57,False,False,False,Drill,False,N/A,0,0
03/21/2024,Noah Lewis,53,False,False,False,Drill,False,N/A,0,0
03/21/2024,Alice Smith,36,False,False,False,Drill,False,N/A,0,0
03/22/2024,Ivy King,34,False,False,False,Drill,False,N/A,0,0
03/22/2024,Diana Prince,32,False,False,False,Drill,False,N/A,0,0
03/22/2024,Rachel Ward,39,False,False,False,Drill,False,N/A,0,0
03/22/2024,Victor Stone,54,False,False,False,Drill,False,N/A,0,0
03/22/2024,Noah Lewis,46,False,False,False,Drill,False,N/A,0,0
03/22/2024,Yara Singh,22,False,False,False,Drill,False,N/A,0,0
03/22/2024,Sam Baker,21,False,False,False,Drill,False,N/A,0,0
03/22/2024,Bob Johnson,22,False,False,False,Drill,False,N/A,0,0
03/23/2024,Quinn Hill,45,True,False,True,Normal Game,False,Weingarten,5,3
03/23/2024,Harry Davis,90,True,False,True,Normal Game,False,Weingarten,5,3
03/23/2024,Ursula Vance,56,False,False,True,Normal Game,False,Weingarten,5,3
03/23/2024,Rachel Ward,70,True,False,True,Normal Game,False,Weingarten,5,3
03/23/2024,Zoe Adams,68,False,False,True,Normal Game,False,Weingarten,5,3
03/23/2024,Eve Adams,77,False,False,False,Normal Game,False,Weingarten,5,3
03/23/2024,Tina Moore,54,True,False,False,Normal Game,True,Weingarten,5,3
03/23/2024,Olivia Scott,68,True,False,False,Normal Game,False,Weingarten,5,3
03/23/2024,Peter Young,52,True,False,False,Normal Game,False,Weingarten,5,3
03/23/2024,Jack Wilson,73,False,False,False,Normal Game,False,Weingarten,5,3
03/23/2024,Yara Singh,87,False,False,False,Normal Game,False,Weingarten,5,3
03/25/2024,Liam Hall,61,False,False,False,Normal Game,False,Weingarten,2,4
03/25/2024,Ivy King,88,False,False,False,Normal Game,False,Weingarten,2,4
03/25/2024,Alice Smith,60,False,False,False,Normal Game,False,Weingarten,2,4
03/25/2024,Ursula Vance,45,False,False,False,Normal Game,False,Weingarten,2,4
03/25/2024,Rachel Ward,58,False,False,False,Normal Game,False,Weingarten,2,4
03/25/2024,Olivia Scott,54,False,False,False,Normal Game,False,Weingarten,2,4
03/25/2024,Tina Moore,85,False,True,False,Normal Game,False,Weingarten,2,4
03/25/2024,Diana Prince,46,False,False,False,Normal Game,False,Weingarten,2,4
03/25/2024,Yara Singh,45,False,False,False,Normal Game,False,Weingarten,2,4
03/25/2024,Charlie Brown,48,False,False,True,Normal Game,False,Weingarten,2,4
03/25/2024,Jack Wilson,62,True,False,True,Normal Game,False,Weingarten,2,4
03/25/2024,Victor Stone,88,False,False,True,Normal Game,False,Weingarten,2,4
03/25/2024,Frank White,86,True,False,True,Normal Game,False,Weingarten,2,4
03/25/2024,Harry Davis,54,False,False,True,Normal Game,False,Weingarten,2,4
03/25/2024,Mia Clark,67,False,False,True,Normal Game,True,Weingarten,2,4
03/25/2024,Grace Lee,83,True,False,True,Normal Game,False,Weingarten,2,4
03/25/2024,Karen Green,79,False,False,True,Normal Game,False,Weingarten,2,4
03/25/2024,Quinn Hill,60,False,False,True,Normal Game,False,Weingarten,2,4
03/25/2024,Zoe Adams,82,False,False,True,Normal Game,False,Weingarten,2,4
03/26/2024,Zoe Adams,26,False,False,False,Drill,False,N/A,0,0
03/26/2024,Quinn Hill,34,False,False,False,Drill,False,N/A,0,0
03/26/2024,Peter Young,31,False,False,False,Drill,False,N/A,0,0
03/26/2024,Yara Singh,53,False,False,False,Drill,False,N/A,0,0
03/26/2024,Ivy King,28,False,False,False,Drill,True,N/A,0,0
03/26/2024,Grace Lee,53,False,False,False,Drill,False,N/A,0,0
03/26/2024,Noah Lewis,50,False,False,False,Drill,False,N/A,0,0
03/26/2024,Jack Wilson,39,False,False,False,Drill,False,N/A,0,0
03/26/2024,Alice Smith,46,False,False,False,Drill,False,N/A,0,0
03/26/2024,Sam Baker,57,False,False,False,Drill,False,N/A,0,0
03/26/2024,Eve Adams,40,False,False,False,Drill,False,N/A,0,0
03/26/2024,Karen Green,29,False,False,False,Drill,False,N/A,0,0
03/26/2024,Charlie Brown,42,False,False,False,Drill,False,N/A,0,0
03/26/2024,Tina Moore,59,False,False,False,Drill,False,N/A,0,0
03/26/2024,Bob Johnson,53,False,False,False,Drill,False,N/A,0,0
03/26/2024,Victor Stone,20,False,False,False,Drill,False,N/A,0,0
03/26/2024,Liam Hall,24,False,False,False,Drill,False,N/A,0,0
03/26/2024,Frank White,49,False,False,False,Drill,False,N/A,0,0
03/26/2024,Harry Davis,59,False,False,False,Drill,True,N/A,0,0
03/26/2024,Mia Clark,22,False,False,False,Drill,False,N/A,0,0
03/26/2024,Olivia Scott,22,False,False,False,Drill,False,N/A,0,0
03/26/2024,Ursula Vance,60,False,False,False,Drill,False,N/A,0,0
03/26/2024,Rachel Ward,31,False,False,False,Drill,False,N/A,0,0
03/28/2024,Rachel Ward,51,False,False,False,Real Game,False,Berlin,1,2
03/28/2024,Alice Smith,75,False,False,False,Real Game,False,Berlin,1,2
03/28/2024,Olivia Scott,72,False,False,False,Real Game,False,Berlin,1,2
03/28/2024,Quinn Hill,76,False,False,False,Real Game,False,Berlin,1,2
03/28/2024,Peter Young,87,False,False,False,Real Game,False,Berlin,1,2
03/28/2024,Frank White,58,False,True,False,Real Game,False,Berlin,1,2
03/28/2024,Zoe Adams,60,False,True,False,Real Game,False,Berlin,1,2
03/31/2024,Diana Prince,57,False,False,False,Drill,False,N/A,0,0
03/31/2024,Peter Young,43,False,False,False,Drill,False,N/A,0,0
03/31/2024,Noah Lewis,48,False,False,False,Drill,True,N/A,0,0
03/31/2024,Mia Clark,56,False,False,False,Drill,False,N/A,0,0
03/31/2024,Bob Johnson,39,False,False,False,Drill,False,N/A,0,0
03/31/2024,Sam Baker,23,False,False,False,Drill,False,N/A,0,0
03/31/2024,Ursula Vance,24,False,False,False,Drill,False,N/A,0,0
03/31/2024,Eve Adams,28,False,False,False,Drill,False,N/A,0,0
03/31/2024,Grace Lee,30,False,False,False,Drill,False,N/A,0,0
03/31/2024,Yara Singh,28,False,False,False,Drill,False,N/A,0,0
03/31/2024,Jack Wilson,52,False,False,False,Drill,True,N/A,0,0
03/31/2024,Olivia Scott,23,False,False,False,Drill,False,N/A,0,0
03/31/2024,Charlie Brown,20,False,False,False,Drill,False,N/A,0,0
03/31/2024,Tina Moore,36,False,False,False,Drill,False,N/A,0,0
03/31/2024,Harry Davis,52,False,False,False,Drill,False,N/A,0,0
03/31/2024,Frank White,54,False,False,False,Drill,False,N/A,0,0
03/31/2024,Zoe Adams,27,False,False,False,Drill,False,N/A,0,0
03/31/2024,Quinn Hill,59,False,False,False,Drill,False,N/A,0,0
04/01/2024,Karen Green,58,False,True,True,Real Game,False,Stuttgart,5,2
04/01/2024,Ursula Vance,56,True,False,True,Real Game,False,Stuttgart,5,2
04/01/2024,Quinn Hill,80,False,False,True,Real Game,False,Stuttgart,5,2
04/01/2024,Noah Lewis,77,True,False,True,Real Game,False,Stuttgart,5,2
04/01/2024,Olivia Scott,57,False,False,True,Real Game,False,Stuttgart,5,2
04/01/2024,Mia Clark,88,False,False,True,Real Game,False,Stuttgart,5,2
04/01/2024,Charlie Brown,79,True,False,True,Real Game,False,Stuttgart,5,2
04/01/2024,Eve Adams,63,True,False,True,Real Game,False,Stuttgart,5,2
04/01/2024,Diana Prince,85,False,False,True,Real Game,False,Stuttgart,5,2
04/01/2024,Yara Singh,56,False,False,True,Real Game,False,Stuttgart,5,2
04/03/2024,Peter Young,60,False,False,False,Drill,False,N/A,0,0
04/03/2024,Ivy King,53,False,False,False,Drill,False,N/A,0,0
04/03/2024,Karen Green,45,False,False,False,Drill,False,N/A,0,0
04/03/2024,Yara Singh,34,False,False,False,Drill,False,N/A,0,0
04/03/2024,Zoe Adams,41,False,False,False,Drill,False,N/A,0,0
04/03/2024,Rachel Ward,22,False,False,False,Drill,False,N/A,0,0
04/03/2024,Diana Prince,49,False,False,False,Drill,False,N/A,0,0
04/03/2024,Liam Hall,46,False,False,False,Drill,False,N/A,0,0
04/03/2024,Harry Davis,52,False,False,False,Drill,False,N/A,0,0
04/03/2024,Sam Baker,31,False,False,False,Drill,False,N/A,0,0
04/03/2024,Victor Stone,29,False,False,False,Drill,False,N/A,0,0
04/03/2024,Ursula Vance,50,False,False,False,Drill,False,N/A,0,0
04/03/2024,Noah Lewis,54,False,False,False,Drill,False,N/A,0,0
04/03/2024,Bob Johnson,54,False,False,False,Drill,False,N/A,0,0
04/03/2024,Frank White,31,False,False,False,Drill,False,N/A,0,0
04/03/2024,Charlie Brown,49,False,False,False,Drill,False,N/A,0,0
04/03/2024,Alice Smith,58,False,False,False,Drill,False,N/A,0,0
04/03/2024,Quinn Hill,37,False,False,False,Drill,False,N/A,0,0
04/03/2024,Tina Moore,32,False,False,False,Drill,False,N/A,0,0
04/04/2024,Alice Smith,80,False,True,False,Real Game,False,Munich,0,2
04/04/2024,Frank White,81,False,False,False,Real Game,False,Munich,0,2
04/04/2024,Grace Lee,73,False,False,False,Real Game,False,Munich,0,2
04/04/2024,Eve Adams,80,False,False,False,Real Game,False,Munich,0,2
04/04/2024,Jack Wilson,82,False,False,False,Real Game,False,Munich,0,2
04/04/2024,Victor Stone,66,False,False,False,Real Game,False,Munich,0,2
04/04/2024,Karen Green,55,False,False,False,Real Game,False,Munich,0,2
04/04/2024,Diana Prince,55,False,False,False,Real Game,False,Munich,0,2
04/04/2024,Bob Johnson,72,False,False,False,Real Game,False,Munich,0,2
04/04/2024,Ursula Vance,69,False,False,False,Real Game,False,Munich,0,2
04/04/2024,Zoe Adams,65,False,False,False,Real Game,False,Munich,0,2
04/05/2024,Zoe Adams,57,False,False,False,Drill,False,N/A,0,0
04/05/2024,Liam Hall,36,False,False,False,Drill,False,N/A,0,0
04/05/2024,Alice Smith,43,False,False,False,Drill,False,N/A,0,0
04/05/2024,Noah Lewis,25,False,False,False,Drill,False,N/A,0,0
04/05/2024,Bob Johnson,46,False,False,False,Drill,False,N/A,0,0
04/05/2024,Tina Moore,52,False,False,False,Drill,False,N/A,0,0
04/05/2024,Ivy King,30,False,False,False,Drill,False,N/A,0,0
04/05/2024,Sam Baker,41,False,False,False,Drill,False,N/A,0,0
04/05/2024,Grace Lee,48,False,False,False,Drill,False,N/A,0,0
04/05/2024,Rachel Ward,51,False,False,False,Drill,False,N/A,0,0
04/05/2024,Harry Davis,34,False,False,False,Drill,False,N/A,0,0
04/05/2024,Eve Adams,38,False,False,False,Drill,False,N/A,0,0
04/05/2024,Diana Prince,53,False,False,False,Drill,False,N/A,0,0
04/05/2024,Peter Young,52,False,False,False,Drill,False,N/A,0,0
04/05/2024,Karen Green,58,False,False,False,Drill,False,N/A,0,0
04/05/2024,Ursula Vance,39,False,False,False,Drill,False,N/A,0,0
04/05/2024,Yara Singh,24,False,False,False,Drill,False,N/A,0,0
04/05/2024,Frank White,32,False,False,False,Drill,False,N/A,0,0
04/05/2024,Olivia Scott,27,False,False,False,Drill,False,N/A,0,0
04/05/2024,Jack Wilson,41,False,False,False,Drill,False,N/A,0,0
04/05/2024,Victor Stone,42,False,False,False,Drill,False,N/A,0,0
04/05/2024,Mia Clark,48,False,False,False,Drill,False,N/A,0,0
04/07/2024,Harry Davis,59,False,False,False,Drill,False,N/A,0,0
04/07/2024,Mia Clark,28,False,False,False,Drill,False,N/A,0,0
04/07/2024,Charlie Brown,40,False,False,False,Drill,False,N/A,0,0
04/07/2024,Zoe Adams,30,False,False,False,Drill,False,N/A,0,0
04/07/2024,Victor Stone,56,False,False,False,Drill,False,N/A,0,0
04/07/2024,Grace Lee,26,False,False,False,Drill,False,N/A,0,0
04/07/2024,Ivy King,59,False,False,False,Drill,False,N/A,0,0
04/07/2024,Sam Baker,23,False,False,False,Drill,False,N/A,0,0
04/07/2024,Rachel Ward,57,False,False,False,Drill,False,N/A,0,0
04/07/2024,Olivia Scott,40,False,False,False,Drill,False,N/A,0,0
04/07/2024,Bob Johnson,57,False,False,False,Drill,False,N/A,0,0
04/07/2024,Diana Prince,43,False,False,False,Drill,False,N/A,0,0
04/07/2024,Tina Moore,35,False,False,False,Drill,False,N/A,0,0
04/07/2024,Peter Young,22,False,False,False,Drill,False,N/A,0,0
04/07/2024,Alice Smith,40,False,False,False,Drill,False,N/A,0,0
04/07/2024,Eve Adams,55,False,False,False,Drill,False,N/A,0,0
04/07/2024,Noah Lewis,49,False,False,False,Drill,False,N/A,0,0
04/07/2024,Yara Singh,60,False,False,False,Drill,False,N/A,0,0
04/07/2024,Karen Green,52,False,False,False,Drill,False,N/A,0,0
04/08/2024,Victor Stone,59,False,False,False,Drill,False,N/A,0,0
04/08/2024,Bob Johnson,50,False,False,False,Drill,False,N/A,0,0
04/08/2024,Charlie Brown,36,False,False,False,Drill,False,N/A,0,0
04/08/2024,Grace Lee,40,False,False,False,Drill,False,N/A,0,0
04/08/2024,Ursula Vance,51,False,False,False,Drill,False,N/A,0,0
04/08/2024,Mia Clark,56,False,False,False,Drill,False,N/A,0,0
04/08/2024,Yara Singh,42,False,False,False,Drill,False,N/A,0,0
04/08/2024,Zoe Adams,23,False,False,False,Drill,False,N/A,0,0
04/08/2024,Alice Smith,48,False,False,False,Drill,False,N/A,0,0
04/08/2024,Olivia Scott,38,False,False,False,Drill,False,N/A,0,0
04/08/2024,Diana Prince,21,False,False,False,Drill,False,N/A,0,0
04/08/2024,Rachel Ward,37,False,False,False,Drill,False,N/A,0,0
04/08/2024,Peter Young,54,False,False,False,Drill,False,N/A,0,0
04/08/2024,Jack Wilson,22,False,False,False,Drill,False,N/A,0,0
04/08/2024,Tina Moore,42,False,False,False,Drill,False,N/A,0,0
04/08/2024,Harry Davis,42,False,False,False,Drill,False,N/A,0,0
04/08/2024,Liam Hall,51,False,False,False,Drill,False,N/A,0,0
04/08/2024,Frank White,24,False,False,False,Drill,False,N/A,0,0
04/08/2024,Eve Adams,30,False,False,False,Drill,False,N/A,0,0
04/08/2024,Noah Lewis,40,False,False,False,Drill,False,N/A,0,0
04/09/2024,Jack Wilson,51,True,True,True,Real Game,True,Dresden,2,1
04/09/2024,Rachel Ward,89,False,False,True,Real Game,False,Dresden,2,1
04/09/2024,Charlie Brown,86,False,False,True,Real Game,False,Dresden,2,1
04/09/2024,Ursula Vance,67,False,False,True,Real Game,False,Dresden,2,1
04/09/2024,Eve Adams,67,False,False,True,Real Game,False,Dresden,2,1
04/09/2024,Diana Prince,70,False,False,True,Real Game,True,Dresden,2,1
04/09/2024,Liam Hall,62,False,True,True,Real Game,False,Dresden,2,1
04/09/2024,Grace Lee,79,False,False,True,Real Game,False,Dresden,2,1
04/09/2024,Alice Smith,68,False,False,True,Real Game,False,Dresden,2,1
04/09/2024,Olivia Scott,74,True,False,True,Real Game,False,Dresden,2,1
04/09/2024,Zoe Adams,87,False,False,True,Real Game,False,Dresden,2,1
04/10/2024,Victor Stone,31,False,False,False,Drill,False,N/A,0,0
04/10/2024,Ivy King,39,False,False,False,Drill,False,N/A,0,0
04/10/2024,Karen Green,36,False,False,False,Drill,False,N/A,0,0
04/10/2024,Yara Singh,44,False,False,False,Drill,False,N/A,0,0
04/10/2024,Peter Young,25,False,False,False,Drill,False,N/A,0,0
04/10/2024,Rachel Ward,32,False,False,False,Drill,False,N/A,0,0
04/10/2024,Harry Davis,36,False,False,False,Drill,False,N/A,0,0
04/10/2024,Bob Johnson,26,False,False,False,Drill,False,N/A,0,0
04/10/2024,Mia Clark,53,False,False,False,Drill,False,N/A,0,0
04/10/2024,Alice Smith,53,False,False,False,Drill,False,N/A,0,0
04/10/2024,Tina Moore,25,False,False,False,Drill,False,N/A,0,0
04/10/2024,Zoe Adams,25,False,False,False,Drill,False,N/A,0,0
04/10/2024,Olivia Scott,59,False,False,False,Drill,False,N/A,0,0
04/10/2024,Jack Wilson,46,False,False,False,Drill,False,N/A,0,0
04/10/2024,Frank White,28,False,False,False,Drill,False,N/A,0,0
04/10/2024,Liam Hall,23,False,False,False,Drill,False,N/A,0,0
04/10/2024,Ursula Vance,26,False,False,False,Drill,False,N/A,0,0
04/10/2024,Noah Lewis,52,False,False,False,Drill,False,N/A,0,0
04/10/2024,Sam Baker,53,False,False,False,Drill,False,N/A,0,0
04/10/2024,Quinn Hill,22,False,False,False,Drill,False,N/A,0,0
04/10/2024,Eve Adams,45,False,False,False,Drill,False,N/A,0,0
04/14/2024,Eve Adams,82,False,False,False,Normal Game,False,Weingarten,0,4
04/14/2024,Grace Lee,58,False,False,False,Normal Game,False,Weingarten,0,4
04/14/2024,Mia Clark,87,False,False,False,Normal Game,False,Weingarten,0,4
04/14/2024,Harry Davis,61,False,False,False,Normal Game,False,Weingarten,0,4
04/14/2024,Quinn Hill,84,False,True,False,Normal Game,False,Weingarten,0,4
04/14/2024,Diana Prince,49,False,True,False,Normal Game,False,Weingarten,0,4
04/14/2024,Frank White,90,False,False,False,Normal Game,False,Weingarten,0,4
04/14/2024,Rachel Ward,59,False,False,False,Normal Game,False,Weingarten,0,4
04/14/2024,Yara Singh,81,False,False,False,Normal Game,False,Weingarten,0,4
04/14/2024,Noah Lewis,90,True,False,True,Normal Game,False,Weingarten,0,4
04/14/2024,Ivy King,64,True,False,True,Normal Game,False,Weingarten,0,4
04/14/2024,Jack Wilson,71,True,False,True,Normal Game,False,Weingarten,0,4
04/14/2024,Bob Johnson,47,False,False,True,Normal Game,False,Weingarten,0,4
04/14/2024,Alice Smith,53,False,False,True,Normal Game,False,Weingarten,0,4
04/14/2024,Liam Hall,51,False,False,True,Normal Game,False,Weingarten,0,4
04/14/2024,Karen Green,76,False,False,True,Normal Game,False,Weingarten,0,4
04/14/2024,Zoe Adams,82,False,False,True,Normal Game,False,Weingarten,0,4
